latency (ms)
3.878033
3.607157
3.496911
3.530431
3.601531
3.409927
2.903246
2.710985
3.709032
3.637915
4.570914
4.067068
3.984636
3.934558
3.090304
5.495777
4.506736
4.326595
3.974603
3.00222
3.624348
4.011742
3.461752
3.345044
4.430146
2.9957
3.874989
3.108024
3.256512
3.325507
6.774261
3.255553
2.950674
3.330919
3.802525
5.279064
3.721904
3.675583
3.226453
3.955226
4.162825
3.023618
3.77986
4.038794
2.982614
4.755872
3.445188
4.363521
3.739141
5.298556
4.000333
4.343324
3.638299
4.343292
4.429679
3.741657
4.304288
3.552172
3.26159
4.267284
4.117392
3.3768
3.774558
3.961159
5.955902
3.930127
5.662704
3.54837
3.749959
3.690008
4.360254
3.490634
4.173798
3.939112
3.685815
3.698675
3.612552
3.422114
3.428101
4.3289
3.293324
3.209186
3.579554
3.401387
4.007013
3.730014
4.547118
3.800462
3.327085
4.071838
2.768813
4.467588
6.70193
3.542272
3.556613
3.85703
2.887447
3.250631
3.784875
4.561874
4.087046
2.644674
5.385543
3.301945
3.518083
3.971931
2.918033
3.822419
3.590829
3.302005
4.325373
3.196452
3.500814
2.553242
3.590039
4.219224
3.97731
3.495216
3.938465
2.640097
4.099817
3.483904
4.948665
3.591646
3.092245
7.278556
3.905221
4.206768
3.107979
5.720149
3.914766
5.435364
3.469545
3.619963
3.369646
4.155968
3.39295
4.661461
3.980644
3.748338
3.674703
4.397265
2.479677
4.228956
4.682581
3.850145
3.716712
3.640935
3.432601
3.45755
3.38883
4.304761
3.798234
3.902566
5.167299
3.700373
3.478125
4.763958
4.288776
3.495617
5.139451
3.307355
3.404962
3.291391
3.524066
4.067091
4.16064
2.69717
5.437972
3.905483
3.179396
5.190537
2.666326
3.418072
4.105571
3.358233
3.255899
3.751227
4.538648
3.07998
5.384395
4.080875
3.33502
5.85394
3.61741
3.593366
4.55563
3.263464
4.438061
5.234582
2.657188
3.589452
3.70023
2.930393
4.028592
3.498144
5.114156
4.052941
3.976076
3.460385
3.137991
3.736971
4.080565
4.458037
2.967366
8.149513
4.047484
3.738896
6.397358
7.25304
4.586449
5.859338
3.419133
3.999427
3.440107
8.874302
3.251925
3.892001
2.825038
3.936767
4.405333
3.592026
4.206546
3.77859
4.186242
3.339929
3.720804
2.663783
3.878319
3.443046
3.539528
3.123892
2.837295
3.117656
5.137063
3.868157
3.666094
3.445146
3.00216
2.669091
3.448878
3.501687
3.313209
3.870887
4.001246
4.697616
2.548138
4.440986
3.600486
4.578746
5.907373
3.95184
4.019635
3.275304
3.784115
4.331417
3.551172
3.000257
3.060205
3.760448
3.141507
3.511973
3.443856
3.432933
8.89249
3.308096
4.064343
4.329737
2.56041
4.017105
3.904261
3.440908
3.23269
3.759251
4.237543
4.103114
4.909996
3.818584
3.426771
5.547586
3.76569
3.289296
3.77487
4.314498
3.377875
3.316612
3.454638
4.642555
3.811187
3.613634
2.855168
3.722187
4.514017
3.829858
3.152197
4.253804
4.284321
4.044929
2.809966
5.367691
4.789185
4.228576
4.852246
3.890189
3.494702
4.425224
4.1534
3.93825
3.340397
3.879717
3.191574
4.378938
4.576219
4.340619
3.664601
3.412817
5.907744
2.921158
4.837385
2.961312
3.383311
3.379502
3.430019
3.770668
3.727329
4.687125
4.081655
4.407605
3.968309
3.621095
4.330885
3.502741
3.361226
3.611153
3.437494
3.31371
3.87359
3.71014
3.663009
3.073018
4.020092
4.56343
3.319105
3.865589
4.059251
3.685176
2.898773
3.274776
3.586927
4.60403
3.371178
4.23936
5.639823
4.102812
5.01823
4.000393
4.256443
3.243655
3.859987
4.751784
3.598949
4.001813
3.488119
3.581941
3.30402
3.341369
3.944162
3.789642
3.18121
3.860755
3.836107
3.663741
3.812289
3.010419
3.551686
3.387912
3.756638
4.769551
5.082995
5.2826
4.0854
4.034167
3.927108
2.584214
3.676183
4.245303
3.308751
3.30994
3.94176
2.527471
3.835668
3.564629
3.323607
3.829904
3.981069
2.880544
2.878957
4.14056
3.018773
3.428033
3.349959
3.513131
3.690563
3.776464
3.930952
3.783332
3.715462
4.080413
4.699161
3.806099
3.041882
2.606546
3.335853
2.645499
3.730504
3.119561
3.583984
4.085913
3.646622
3.323064
4.099347
3.534638
4.247727
3.579546
3.098128
3.836303
3.350199
3.778965
3.947865
3.610273
3.707203
3.640209
3.613952
5.627115
5.08545
3.764516
3.83537
2.585532
3.606433
3.110194
2.982599
7.601834
3.7006
3.059949
3.716724
3.394199
3.898471
3.306678
5.922279
3.398977
6.059835
3.882306
3.892268
4.684591
4.122034
4.775572
2.788737
5.231188
4.549792
4.150078
2.790514
4.048274
4.01501
3.221255
2.966794
4.663472
3.448005
3.505552
3.588754
3.641968
3.412002
3.609196
4.393761
6.311394
3.615118
4.435393
2.570271
3.963788
5.112787
4.461763
3.214603
4.636372
3.773105
4.236898
2.979027
3.462421
3.261462
3.377276
4.906833
4.273708
2.701267
5.273689
4.297508
3.426706
2.937432
4.082031
3.606138
3.39727
4.005163
4.776186
4.604461
14.217635
3.993408
3.892851
3.651067
3.819519
4.058859
3.674473
3.460558
2.888017
3.001485
4.361729
4.607286
3.408033
2.675763
4.037585
9.489618
3.429816
3.782103
3.853508
4.904051
3.617118
3.222513
3.814534
3.376468
3.209589
3.445084
5.054553
5.491215
3.558431
3.552398
3.941995
3.150311
3.92354
2.863823
4.536453
3.965969
4.464782
3.958284
3.53247
3.751035
2.88499
4.581867
3.342812
3.532313
5.868942
2.691403
3.333452
4.024329
3.483409
3.588637
4.943523
5.221059
3.242602
2.933209
4.675548
4.546743
5.282058
3.437146
4.56385
3.923328
4.24771
3.854793
4.358919
3.144289
3.875734
5.439957
3.694218
4.497799
5.826534
2.915901
3.336822
3.807939
3.534678
3.846285
3.993526
2.915924
4.600884
4.01978
2.616645
6.483069
3.189294
4.279324
3.487336
4.499595
8.050772
3.770437
4.006738
3.837109
3.944487
4.233053
3.335844
3.649149
3.917208
3.879192
3.07043
4.217671
2.51211
3.339017
3.08264
3.548652
4.228682
6.278307
6.258227
4.333012
3.731986
3.552759
3.576799
4.605308
2.710073
4.37323
3.828801
3.401059
3.646899
3.291556
4.606419
3.92441
3.641269
3.887644
3.295961
2.980416
3.379063
3.473858
4.195724
3.979396
4.788522
4.216564
3.705927
3.0774
3.127234
5.530401
2.32993
3.06833
3.466806
3.652103
3.900023
3.123681
4.314573
3.37616
3.741927
2.649259
3.165802
3.580334
8.361392
3.587304
3.304113
5.455301
3.057931
3.160097
3.372213
5.666616
3.217033
4.064913
2.789077
3.207866
3.336697
2.572557
3.144453
3.78253
3.83977
2.803467
4.596661
3.914587
4.1762
3.704147
4.342465
3.177282
3.782338
4.185582
3.304685
3.953882
4.563127
3.814089
4.575445
4.654216
3.346594
3.65169
3.698663
3.913445
3.417019
3.191679
3.168409
3.980881
3.988556
2.805721
3.515356
3.526142
3.885309
4.447781
4.013502
4.339187
3.37407
4.453193
3.600953
4.234103
